,Lat_Lon,Crime_Rating
12034,"(40.821427723, -73.935516025)",5.134365604217931
12035,"(40.772554487, -73.95106272)",5.13581119179827
12036,"(40.81881540500007, -73.95408520999997)",5.13581119179827
12037,"(40.749920505, -74.007403826)",5.13581119179827
12038,"(40.827003402, -73.942921577)",5.13581119179827
12039,"(40.795665822000046, -73.93566377399996)",5.13581119179827
12040,"(40.721359988, -73.980848653)",5.137255215735711
12041,"(40.799645073, -73.945104921)",5.137255215735711
12042,"(40.795080364, -73.939189266)",5.137255215735711
12043,"(40.717076767, -73.992523354)",5.138697679409272
12044,"(40.716106265, -73.979392803)",5.138697679409272
12045,"(40.801180513, -73.961458497)",5.140138586187039
12046,"(40.733850217, -74.001206615)",5.140138586187039
12047,"(40.79361417, -73.949508732)",5.140138586187039
12048,"(40.811595381, -73.957576253)",5.140138586187039
12049,"(40.725211748, -73.987052992)",5.1415779394262
12050,"(40.724800731, -73.997317247)",5.143015742473097
12051,"(40.72508194, -73.981211972)",5.143015742473097
12052,"(40.758316448, -73.962927142)",5.14445199866327
12053,"(40.728613108, -74.005316033)",5.14445199866327
12054,"(40.804802832, -73.952205731)",5.14445199866327
12055,"(40.822406005, -73.948775109)",5.14445199866327
12056,"(40.819055561, -73.944687879)",5.1458867113215065
12057,"(40.748509937, -74.001145527)",5.147319883761887
12058,"(40.763559272, -73.994933158)",5.147319883761887
12059,"(40.799508822, -73.953596481)",5.147319883761887
12060,"(40.733638251, -73.98798229)",5.148751519287826
12061,"(40.722415566, -73.999334029)",5.148751519287826
12062,"(40.798136955, -73.948313417)",5.150181621192128
12063,"(40.735520224, -73.981071911)",5.150181621192128
12064,"(40.807473359, -73.945795634)",5.15161019275702
12065,"(40.778357615, -73.952863804)",5.15161019275702
12066,"(40.787757377, -73.944547763)",5.153037237254209
12067,"(40.813488994, -73.950107797)",5.153037237254209
12068,"(40.766651704, -73.984785038)",5.154462757944915
12069,"(40.800209825, -73.938364683)",5.155886758079932
12070,"(40.804199208, -73.952726307)",5.155886758079932
12071,"(40.726650337, -73.990491036)",5.155886758079932
12072,"(40.800783797, -73.965464339)",5.157309240899653
12073,"(40.749492677, -73.975383558)",5.157309240899653
12074,"(40.792789523, -73.969437501)",5.157309240899653
12075,"(40.799030985, -73.960260618)",5.158730209634129
12076,"(40.82404000400004, -73.94475961199998)",5.158730209634129
12077,"(40.760157529, -73.983952679)",5.160149667503105
12078,"(40.748547983, -73.973142669)",5.160149667503105
12079,"(40.78681626, -73.945231056)",5.160149667503105
12080,"(40.81051681, -73.950922824)",5.160149667503105
12081,"(40.7574165, -73.994193665)",5.160149667503105
12082,"(40.811986508000075, -73.94757654399997)",5.1615676177160665
12083,"(40.740269812, -73.990517962)",5.1615676177160665
12084,"(40.818386927, -73.946982606)",5.1629840634722886
12085,"(40.821344747, -73.939407339)",5.1629840634722886
12086,"(40.818742772, -73.94491575)",5.165812454360769
12087,"(40.742316326, -73.981658206)",5.165812454360769
12088,"(40.721739338, -73.984679846)",5.165812454360769
12089,"(40.725892711, -73.989650514)",5.165812454360769
12090,"(40.72142351, -73.983373963)",5.167224405840879
12091,"(40.721352941, -73.990336665)",5.167224405840879
12092,"(40.775772829, -73.954750345)",5.167224405840879
12093,"(40.782578381, -73.945212875)",5.168634865560037
12094,"(40.753524051, -73.988787197)",5.168634865560037
12095,"(40.828048933, -73.942505139)",5.168634865560037
12096,"(40.754613364, -73.985617953)",5.171451322300876
12097,"(40.743432155, -73.999849879)",5.171451322300876
12098,"(40.764774473, -73.986157253)",5.171451322300876
12099,"(40.746626879, -73.993815663)",5.172857325590395
12100,"(40.799665264000055, -73.94719977999995)",5.175664897603095
12101,"(40.729499157, -73.987950564)",5.175664897603095
12102,"(40.742237852000066, -73.99119251599996)",5.177066472534983
12103,"(40.74003445, -73.976253122)",5.177066472534983
12104,"(40.732370284, -73.989090237)",5.177066472534983
12105,"(40.736110277, -73.980653168)",5.177066472534983
12106,"(40.747637508, -73.976737631)",5.178466577540085
12107,"(40.720256462, -73.980069739)",5.178466577540085
12108,"(40.824280032, -73.94740788)",5.178466577540085
12109,"(40.802742781, -73.937571306)",5.179865215698397
12110,"(40.797131759, -73.946938133)",5.179865215698397
12111,"(40.717107193, -73.998590962)",5.181262390080244
12112,"(40.762715526, -73.983215654)",5.181262390080244
12113,"(40.779444961, -73.947508283)",5.181262390080244
12114,"(40.809349096, -73.948167439)",5.181262390080244
12115,"(40.743791418, -73.973512685)",5.181262390080244
12116,"(40.734119173, -73.997103983)",5.182658103746316
12117,"(40.766512579, -73.994174822)",5.184052359747721
12118,"(40.762192324, -73.993612068)",5.184052359747721
12119,"(40.776070692, -73.95152229)",5.185445161126013
12120,"(40.7442158, -73.982336146)",5.186836510913235
12121,"(40.796771337000045, -73.94509645599999)",5.186836510913235
12122,"(40.754185051, -73.984596588)",5.186836510913235
12123,"(40.826216983, -73.940100268)",5.186836510913235
12124,"(40.812209032000055, -73.94225149599998)",5.188226412131963
12125,"(40.786493801, -73.972174023)",5.191001880907121
12126,"(40.728802617, -74.000438017)",5.191001880907121
12127,"(40.793244576, -73.945554414)",5.191001880907121
12128,"(40.82649001700002, -73.94849012599997)",5.191001880907121
12129,"(40.716012012, -73.99733203)",5.1923874544617
12130,"(40.75032662300004, -73.99111204499997)",5.1923874544617
12131,"(40.729804435, -74.002141031)",5.1923874544617
12132,"(40.747543198, -73.988308203)",5.1923874544617
12133,"(40.820694493, -73.939874008)",5.193771591444168
12134,"(40.759485576, -73.98816172)",5.193771591444168
12135,"(40.788437411, -73.949064863)",5.195154294830335
12136,"(40.806772635, -73.950058647)",5.19653556758677
12137,"(40.800620819, -73.942286832)",5.19653556758677
12138,"(40.81390337400006, -73.95671859099998)",5.19653556758677
12139,"(40.756772439, -73.967154757)",5.19653556758677
12140,"(40.802496323, -73.956780187)",5.197915412670853
12141,"(40.768523904, -73.987138437)",5.199293833030795
12142,"(40.787010569, -73.975514136)",5.199293833030795
12143,"(40.723336896, -73.985520076)",5.20067083160569
12144,"(40.806298966, -73.952833181)",5.20067083160569
12145,"(40.751466712, -73.978161943)",5.20067083160569
12146,"(40.744585495, -73.977485732)",5.20067083160569
12147,"(40.738768277, -73.988793288)",5.20067083160569
12148,"(40.732230764, -74.003555522)",5.202046411325542
12149,"(40.799923731, -73.962376639)",5.202046411325542
12150,"(40.806108806, -73.939428433)",5.203420575111308
12151,"(40.758030031, -73.981794653)",5.203420575111308
12152,"(40.75682016800005, -73.971143263)",5.203420575111308
12153,"(40.776229341, -73.975954979)",5.203420575111308
12154,"(40.732293315, -73.987921193)",5.203420575111308
12155,"(40.714471299, -73.985345248)",5.204793325874939
12156,"(40.75940013, -73.985071859)",5.204793325874939
12157,"(40.733743161, -74.001996826)",5.204793325874939
12158,"(40.710691678, -73.984704027)",5.204793325874939
12159,"(40.786217222, -73.943805154)",5.206164666519406
12160,"(40.80209197100004, -73.93700122199994)",5.206164666519406
12161,"(40.758986481, -73.993937244)",5.206164666519406
12162,"(40.801978284, -73.945511151)",5.208903129018101
12163,"(40.821270547, -73.939230368)",5.208903129018101
12164,"(40.80130374100002, -73.93610620599996)",5.210270256633738
12165,"(40.78415647, -73.977598738)",5.210270256633738
12166,"(40.733534132, -73.989869432)",5.211635985653104
12167,"(40.805846252, -73.946902289)",5.211635985653104
12168,"(40.811947369, -73.959418414)",5.211635985653104
12169,"(40.733432985, -74.002909707)",5.213000318934854
12170,"(40.82862324, -73.943848837)",5.214363259328888
12171,"(40.747697421, -74.004169884)",5.214363259328888
12172,"(40.811755473, -73.95282209)",5.215724809676383
12173,"(40.800333759, -73.9446023)",5.215724809676383
12174,"(40.729556087, -73.982430232)",5.215724809676383
12175,"(40.795464563, -73.965629621)",5.217084972809834
12176,"(40.743615663, -73.990513877)",5.21844375155309
12177,"(40.713456178, -73.98936387)",5.222511809551141
12178,"(40.724792933, -73.97678529)",5.222511809551141
12179,"(40.746251013, -73.999651379)",5.222511809551141
12180,"(40.815700613, -73.948679112)",5.223865078800321
12181,"(40.796424133, -73.962165528)",5.223865078800321
12182,"(40.827824553, -73.943900098)",5.223865078800321
12183,"(40.749755161, -73.985615392)",5.223865078800321
12184,"(40.744362437, -74.006598434)",5.225216977650026
12185,"(40.826762949, -73.951261335)",5.225216977650026
12186,"(40.729979851, -73.992139452)",5.226567508872943
12187,"(40.744636156, -73.985244783)",5.226567508872943
12188,"(40.711351165, -73.992080328)",5.226567508872943
12189,"(40.806734698, -73.945099074)",5.226567508872943
12190,"(40.75655452900003, -73.99214714599998)",5.229264479487156
12191,"(40.810269084, -73.949304638)",5.229264479487156
12192,"(40.771677561, -73.986697367)",5.230610924381928
12193,"(40.722335869, -73.995188827)",5.230610924381928
12194,"(40.764635237, -73.995546768)",5.230610924381928
12195,"(40.79963185, -73.946166817)",5.231956012656928
12196,"(40.77416407, -73.984880805)",5.231956012656928
12197,"(40.797486669, -73.948794283)",5.231956012656928
12198,"(40.821752222, -73.954003697)",5.231956012656928
12199,"(40.820344229, -73.941940946)",5.233299747043149
12200,"(40.773206246, -73.985577834)",5.233299747043149
12201,"(40.82048727700004, -73.95494033399994)",5.233299747043149
12202,"(40.79526072, -73.973210504)",5.234642130263343
12203,"(40.715287766, -73.976471159)",5.234642130263343
12204,"(40.823847653, -73.944300899)",5.235983165032061
12205,"(40.724584941, -73.980035975)",5.235983165032061
12206,"(40.801146617, -73.951630446)",5.237322854055677
12207,"(40.733548281, -74.002115894)",5.238661200032427
12208,"(40.732324139, -74.000513813)",5.239998205652442
12209,"(40.817580404, -73.942156513)",5.239998205652442
12210,"(40.827687944, -73.951322084)",5.239998205652442
12211,"(40.802505749, -73.940909022)",5.239998205652442
12212,"(40.799629816, -73.961679718)",5.241333873597776
12213,"(40.744653392, -74.00638554)",5.241333873597776
12214,"(40.806923748, -73.957268578)",5.242668206542441
12215,"(40.784051166, -73.948703506)",5.2440012071524436
12216,"(40.789486555, -73.950573584)",5.2440012071524436
12217,"(40.750669412, -73.987780711)",5.2440012071524436
12218,"(40.789694089, -73.948146628)",5.245332878085806
12219,"(40.718954554, -73.975452556)",5.245332878085806
12220,"(40.79679044300008, -73.93940440599994)",5.245332878085806
12221,"(40.752530799000056, -73.99322318999998)",5.246663221992607
12222,"(40.751709516, -73.986401787)",5.246663221992608
12223,"(40.782030754, -73.971724525)",5.247992241515012
12224,"(40.728916629, -73.982895836)",5.247992241515012
12225,"(40.71024404, -74.017008485)",5.247992241515012
12226,"(40.77493681, -73.950801013)",5.249319939287301
12227,"(40.721361487, -74.004637224)",5.250646317935903
12228,"(40.758857075, -73.988616647)",5.251971380079427
12229,"(40.762924454, -73.985648647)",5.251971380079427
12230,"(40.753925329, -73.999633293)",5.254617565286755
12231,"(40.713022567, -73.990049299)",5.255938693548952
12232,"(40.817016896, -73.959494805)",5.2585770343286145
12233,"(40.733883033, -74.005428311)",5.2585770343286145
12234,"(40.805161934, -73.951114603)",5.25989425199838
12235,"(40.811920986, -73.942551584)",5.25989425199838
12236,"(40.801552393, -73.957467071)",5.25989425199838
12237,"(40.808793115, -73.944833676)",5.25989425199838
12238,"(40.797895718, -73.973462266)",5.25989425199838
12239,"(40.738653521, -73.99776415)",5.261210171276932
12240,"(40.763652863, -73.97558409)",5.261210171276932
12241,"(40.795758343, -73.944700011)",5.262524794721423
12242,"(40.801865208, -73.957239318)",5.262524794721423
12243,"(40.735692134, -73.975691761)",5.262524794721423
12244,"(40.797257565, -73.968041326)",5.262524794721423
12245,"(40.72279473, -73.976688579)",5.26383812488145
12246,"(40.81792566, -73.952955005)",5.26383812488145
12247,"(40.760161385, -73.998795806)",5.26383812488145
12248,"(40.713982943, -73.987116495)",5.265150164299097
12249,"(40.804765579, -73.955124358)",5.26646091550896
12250,"(40.763666118, -73.973465073)",5.26646091550896
12251,"(40.764064156, -73.992243728)",5.26646091550896
12252,"(40.733279314, -73.999813819)",5.26646091550896
12253,"(40.801249131, -73.94182757)",5.269078563406451
12254,"(40.824185386, -73.939133763)",5.269078563406451
12255,"(40.721273571, -73.99359795)",5.269078563406451
12256,"(40.80111858, -73.965218554)",5.270385465126095
12257,"(40.74347045500008, -74.00539300399998)",5.270385465126095
12258,"(40.718006731, -73.986834338)",5.270385465126095
12259,"(40.729713424, -73.98978342)",5.272995436631892
12260,"(40.746645976, -73.991938992)",5.272995436631892
12261,"(40.778830163, -73.953986405)",5.272995436631892
12262,"(40.724937596, -73.990346969)",5.275600315507126
12263,"(40.797996803, -73.961984046)",5.275600315507126
12264,"(40.779168082, -73.954784146)",5.275600315507126
12265,"(40.814361996, -73.944496695)",5.275600315507126
12266,"(40.7443536, -73.986497118)",5.276900851411248
12267,"(40.737874032, -74.000185481)",5.278200121586795
12268,"(40.74590243, -73.999907616)",5.278200121586795
12269,"(40.792235157, -73.94127206)",5.279498128495078
12270,"(40.800271403, -73.952483488)",5.279498128495078
12271,"(40.808343756, -73.940860491)",5.279498128495078
12272,"(40.799447675, -73.967386531)",5.279498128495078
12273,"(40.767925383, -73.985716162)",5.279498128495078
12274,"(40.79829254700008, -73.94082246699998)",5.279498128495078
12275,"(40.785301867, -73.969336217)",5.280794874590238
12276,"(40.742847523, -74.000275715)",5.280794874590238
12277,"(40.709819565, -73.991773916)",5.280794874590238
12278,"(40.763522977, -73.987074425)",5.282090362319264
12279,"(40.748113696, -73.984803708)",5.282090362319264
12280,"(40.740865697, -74.005158231)",5.282090362319264
12281,"(40.73241152, -74.01019824)",5.28467757243134
12282,"(40.796729033, -73.962887693)",5.28467757243134
12283,"(40.79287444, -73.940802003)",5.28467757243134
12284,"(40.718591823, -73.991747581)",5.285969299672902
12285,"(40.81378368, -73.959681016)",5.287259778265414
12286,"(40.741675509, -74.001130974)",5.287259778265414
12287,"(40.745124044, -73.980661378)",5.288549010620558
12288,"(40.732554328, -74.009252911)",5.288549010620558
12289,"(40.760751694, -73.956926394)",5.289836999143041
12290,"(40.820780232, -73.935986343)",5.289836999143041
12291,"(40.806675356, -73.953728749)",5.29112374623061
12292,"(40.827214514, -73.942455274)",5.292409254274091
12293,"(40.789063006, -73.948605752)",5.292409254274091
12294,"(40.822911563, -73.9499815)",5.292409254274091
12295,"(40.813103431, -73.941495689)",5.292409254274091
12296,"(40.801463676, -73.937456922)",5.294976562757606
12297,"(40.765684109, -73.976236757)",5.296258367944894
12298,"(40.738366687, -73.982027364)",5.296258367944894
12299,"(40.808913337, -73.938338562)",5.296258367944894
12300,"(40.765889545, -73.994633349)",5.297538943582654
12301,"(40.735592475, -73.987603057)",5.297538943582654
12302,"(40.827467727, -73.949829926)",5.298818292027472
12303,"(40.803998961, -73.960319058)",5.298818292027472
12304,"(40.706021052, -74.003518055)",5.300096415629169
12305,"(40.816601773, -73.944671854)",5.300096415629169
12306,"(40.745410898, -73.992841369)",5.300096415629169
12307,"(40.804058001, -73.956591345)",5.301373316730822
12308,"(40.810103255, -73.953079743)",5.302648997668789
12309,"(40.791261252, -73.94797206)",5.302648997668789
12310,"(40.764719969, -73.989915229)",5.30392346077274
12311,"(40.713719327, -73.986088495)",5.30392346077274
12312,"(40.799969826, -73.946975602)",5.30392346077274
12313,"(40.75851417100006, -73.99071750399997)",5.305196708365679
12314,"(40.801643189, -73.96645357)",5.305196708365679
12315,"(40.71918772, -74.001581528)",5.305196708365679
12316,"(40.744194909, -73.99187072)",5.305196708365679
12317,"(40.789918335, -73.94074685)",5.309009181208992
12318,"(40.81411316100008, -73.94085536499993)",5.309009181208992
12319,"(40.813167967, -73.95035008)",5.309009181208992
12320,"(40.731370390000045, -73.982563257)",5.310277589855479
12321,"(40.79167106, -73.964685387)",5.310277589855479
12322,"(40.760110985, -73.98480819)",5.310277589855479
12323,"(40.808628554, -73.939599532)",5.310277589855479
12324,"(40.799601285, -73.939860551)",5.311544794506868
12325,"(40.761676504, -73.974917003)",5.311544794506868
12326,"(40.753225281, -74.005650058)",5.311544794506868
12327,"(40.713294397, -73.991261269)",5.312810797446695
12328,"(40.73986936, -73.995017957)",5.312810797446695
12329,"(40.717679859, -73.984835897)",5.315339207293389
12330,"(40.80442807300005, -73.95537020999996)",5.3178628375345
12331,"(40.758516282, -73.961309921)",5.320381706206289
12332,"(40.785742696, -73.976442653)",5.320381706206289
12333,"(40.800846321000044, -73.94903008499993)",5.321639360562138
12334,"(40.820149252, -73.936539733)",5.322895831243122
12335,"(40.81206043, -73.95354438)",5.3241511204752445
12336,"(40.797634875, -73.963140011)",5.3241511204752445
12337,"(40.748407601, -73.986543214)",5.3241511204752445
12338,"(40.737107841, -73.990323555)",5.3241511204752445
12339,"(40.815125628, -73.94020418)",5.3241511204752445
12340,"(40.794824801, -73.938618868)",5.3241511204752445
12341,"(40.735195076, -73.99580132)",5.325405230478229
12342,"(40.717425275, -73.99142306)",5.325405230478229
12343,"(40.828737707, -73.942208242)",5.325405230478229
12344,"(40.719722242, -73.987147853)",5.327909921644463
12345,"(40.736690946000074, -73.99523109199998)",5.327909921644463
12346,"(40.813163889, -73.941643752)",5.327909921644463
12347,"(40.754699165000034, -73.99350089399996)",5.327909921644463
12348,"(40.801426328, -73.934455427)",5.3291605072160095
12349,"(40.711483099, -73.995525067)",5.330409922375058
12350,"(40.753269272, -74.003823736)",5.331658169310318
12351,"(40.729433913, -73.999900423)",5.33415116723367
12352,"(40.82194274, -73.938734765)",5.33415116723367
12353,"(40.718835322, -73.984233187)",5.336639518373484
12354,"(40.824538353, -73.937081141)",5.336639518373484
12355,"(40.795230291, -73.948322897)",5.337881956806576
12356,"(40.784472069, -73.977367527)",5.337881956806576
12357,"(40.713582285, -73.987830795)",5.337881956806576
12358,"(40.756046025, -73.984866869)",5.337881956806576
12359,"(40.796327808, -73.970699963)",5.337881956806576
12360,"(40.801239579, -73.957698436)",5.339123240020132
12361,"(40.75273132, -73.996789166)",5.340363370160401
12362,"(40.782268336, -73.945444229)",5.340363370160401
12363,"(40.743968009, -73.977911783)",5.340363370160401
12364,"(40.75288388, -73.983434689)",5.341602349367661
12365,"(40.825240773000075, -73.94760584999993)",5.342840179776232
12366,"(40.73869464, -73.995876879)",5.342840179776232
12367,"(40.81229826, -73.951217739)",5.342840179776232
12368,"(40.719729909, -73.982804398)",5.344076863514507
12369,"(40.826692022, -73.935391684)",5.345312402704965
12370,"(40.78132447, -73.946131065)",5.346546799464202
12371,"(40.72736281, -73.981067012)",5.347780055902945
12372,"(40.75762435700005, -73.98567866499997)",5.347780055902945
12373,"(40.762867221, -73.98940291)",5.347780055902945
12374,"(40.745364409, -73.996583812)",5.349012174126077
12375,"(40.73037476, -73.98820658)",5.349012174126077
12376,"(40.748954585, -74.001239371)",5.3502431562326604
12377,"(40.823657187, -73.947860017)",5.351473004315952
12378,"(40.724731286, -73.985945493)",5.351473004315952
12379,"(40.805105828, -73.954874891)",5.351473004315952
12380,"(40.781827307, -73.947322251)",5.351473004315952
12381,"(40.748981993, -74.003238815)",5.351473004315952
12382,"(40.76049551, -73.962110131)",5.351473004315954
12383,"(40.829369979, -73.938800196)",5.352701720463437
12384,"(40.740160775, -73.976574244)",5.353929306756833
12385,"(40.72359521, -73.988200564)",5.353929306756833
12386,"(40.740950657, -74.00748222)",5.353929306756833
12387,"(40.756589647, -73.986155344)",5.353929306756833
12388,"(40.770398378, -73.954114979)",5.355155765272125
12389,"(40.799169693, -73.964786154)",5.355155765272125
12390,"(40.724885918, -73.975165356)",5.35638109807958
12391,"(40.756717855, -73.980639964)",5.357605307243771
12392,"(40.722052656, -73.988215267)",5.357605307243771
12393,"(40.800694102, -73.95250847)",5.358828394823598
12394,"(40.817417796, -73.952731368)",5.358828394823598
12395,"(40.750250104, -73.998597481)",5.358828394823598
12396,"(40.829860659, -73.942937193)",5.358828394823598
12397,"(40.741041426, -74.003418863)",5.360050362872301
12398,"(40.811001265, -73.954289287)",5.360050362872301
12399,"(40.791915591, -73.944432345)",5.360050362872301
12400,"(40.721034458, -73.989312155)",5.360050362872301
12401,"(40.727097814, -73.991548093)",5.360050362872301
12402,"(40.724200154, -73.977225643)",5.361271213437494
12403,"(40.827208744, -73.936681148)",5.362490948561176
12404,"(40.75469651, -73.995356133)",5.363709570279751
12405,"(40.73086518700006, -73.98148455999996)",5.363709570279751
12406,"(40.715462122, -73.985063662)",5.364927080624056
12407,"(40.72693888, -73.996660522)",5.366143481619373
12408,"(40.732372271, -73.982862475)",5.366143481619373
12409,"(40.802065302, -73.964531782)",5.367358775285457
12410,"(40.829460103, -73.93795456)",5.3673587752854575
12411,"(40.785874639, -73.950930153)",5.3673587752854575
12412,"(40.716835174, -73.99171894)",5.36857296363655
12413,"(40.740451337, -74.002022288)",5.3697860486814
12414,"(40.720758821, -73.980466423)",5.370998032423291
12415,"(40.820595243, -73.944469819)",5.370998032423291
12416,"(40.792130892, -73.936172792)",5.372208916860049
12417,"(40.808002994, -73.94005525)",5.372208916860049
12418,"(40.718026697, -73.999958158)",5.373418703984071
12419,"(40.740123356, -73.982214538)",5.373418703984072
12420,"(40.719219754, -73.985492111)",5.374627395782347
12421,"(40.74047879, -73.998287342)",5.374627395782347
12422,"(40.709207711, -73.996084297)",5.374627395782347
12423,"(40.718577197, -73.983396318)",5.375834994236467
12424,"(40.82164649300007, -73.93907827699996)",5.378246919011773
12425,"(40.779970974, -73.978791705)",5.378246919011773
12426,"(40.733042216, -73.984442713)",5.379451249269363
12427,"(40.711564939, -73.988343369)",5.379451249269363
12428,"(40.742841775, -74.007706176)",5.380654494055639
12429,"(40.80536404400005, -73.93766276299993)",5.381856655325529
12430,"(40.792759814, -73.971315484)",5.381856655325529
12431,"(40.792269838, -73.966107982)",5.381856655325529
12432,"(40.802307855, -73.968006393)",5.383057735028677
12433,"(40.757396067, -73.982256851)",5.383057735028677
12434,"(40.825648305, -73.944545094)",5.383057735028677
12435,"(40.829440228, -73.94195469)",5.383057735028677
12436,"(40.762815355, -73.993157166)",5.3842577351094745
12437,"(40.731699724, -73.982317814)",5.3842577351094745
12438,"(40.759316273, -73.965294525)",5.3842577351094745
12439,"(40.761667472, -73.986562194)",5.3866545041554055
12440,"(40.711068372, -73.990958569)",5.387851276983199
12441,"(40.731164778, -73.984259135)",5.387851276983199
12442,"(40.762860445, -73.967729332)",5.387851276983199
12443,"(40.807720938, -73.941319806)",5.389046977914005
12444,"(40.763552943, -73.985193665)",5.389046977914005
12445,"(40.730830983, -74.001549332)",5.389046977914005
12446,"(40.74679664, -73.988452693)",5.390241608866207
12447,"(40.795538787, -73.934284254)",5.390241608866207
12448,"(40.724119259, -73.986389377)",5.390241608866207
12449,"(40.792310835, -73.950459532)",5.3938191009579555
12450,"(40.75664204200007, -73.98837157699995)",5.3938191009579555
12451,"(40.794060577, -73.970368698)",5.39500947107695
12452,"(40.783942041, -73.944225951)",5.39500947107695
12453,"(40.816583405, -73.952742799)",5.39500947107695
12454,"(40.800039056, -73.954856655)",5.396198780732445
12455,"(40.725033916, -74.005896605)",5.396198780732445
12456,"(40.82460236600008, -73.95011391699995)",5.397387031812227
12457,"(40.816327375, -73.957829744)",5.397387031812228
12458,"(40.717880336, -73.985690811)",5.399760365770637
12459,"(40.722308486, -73.997122534)",5.402129487954058
12460,"(40.813775146, -73.940053664)",5.402129487954058
12461,"(40.75491564, -73.972475966)",5.403312474296422
12462,"(40.82754677, -73.937461313)",5.404494413284649
12463,"(40.738016617, -73.994263916)",5.408033964629011
12464,"(40.728253665, -73.999315931)",5.408033964629011
12465,"(40.766282747, -73.97765529)",5.408033964629011
12466,"(40.823988774, -73.946714381)",5.408033964629011
12467,"(40.749714578, -73.99156327)",5.409211732680697
12468,"(40.739179416, -73.983946905)",5.409211732680697
12469,"(40.727992302, -73.98812041)",5.409211732680697
12470,"(40.730860507, -73.987495694)",5.409211732680699
12471,"(40.802293818, -73.945279726)",5.411564156196887
12472,"(40.795119497, -73.946127126)",5.411564156196887
12473,"(40.794743887, -73.969873606)",5.411564156196887
12474,"(40.820071677, -73.94032619)",5.412738815313588
12475,"(40.719094919, -73.977313968)",5.412738815313588
12476,"(40.740402795, -73.979078556)",5.413912441762801
12477,"(40.757317199, -73.98788056)",5.41508503735861
12478,"(40.825022728, -73.945000882)",5.415085037358611
12479,"(40.810182058000066, -73.95116871599998)",5.416256603910325
12480,"(40.723636973, -73.998298598)",5.416256603910325
12481,"(40.721470799, -73.988525626)",5.417427143222493
12482,"(40.727097576, -73.988762779)",5.418596657094923
12483,"(40.751585442, -73.982276444)",5.418596657094923
12484,"(40.76046491, -73.983732411)",5.418596657094923
12485,"(40.745929075, -73.986395748)",5.420932615696179
12486,"(40.755124757, -74.002473913)",5.420932615696179
12487,"(40.714831622, -73.993677928)",5.422099064001057
12488,"(40.720450333, -73.97491448)",5.422099064001057
12489,"(40.708126338, -73.999431557)",5.425592306290771
12490,"(40.799768469, -73.966208908)",5.425592306290771
12491,"(40.715630379, -73.994276664)",5.426754692084711
12492,"(40.712912465, -73.98692913)",5.426754692084711
12493,"(40.717658342, -73.988670578)",5.427916066668613
12494,"(40.791241119, -73.945971363)",5.427916066668613
12495,"(40.767810823, -73.956001248)",5.429076431800336
12496,"(40.786182447, -73.945697411)",5.429076431800336
12497,"(40.795104344, -73.943151175)",5.432551487992463
12498,"(40.710590245, -73.98566352)",5.432551487992463
12499,"(40.712199486, -73.995654876)",5.432551487992463
12500,"(40.739973547, -74.007139292)",5.434863176881773
12501,"(40.81115104, -73.951391978)",5.434863176881773
12502,"(40.713964124, -73.991329718)",5.434863176881773
12503,"(40.813261798, -73.95154939)",5.4360175219601805
12504,"(40.827014657, -73.938133895)",5.4360175219601805
12505,"(40.724591483, -73.987504085)",5.437170869764098
12506,"(40.726366811, -73.983315004)",5.437170869764098
12507,"(40.751449824, -73.976050545)",5.438323222015191
12508,"(40.73165109, -73.988383154)",5.43947458043067
12509,"(40.711584739, -73.999171819)",5.440624946723308
12510,"(40.760546364, -73.958355982)",5.440624946723308
12511,"(40.743889053, -73.981560335)",5.440624946723308
12512,"(40.827492999, -73.945056654)",5.440624946723308
12513,"(40.72394926, -73.987969606)",5.441774322601452
12514,"(40.754100721, -73.992078857)",5.44407010992562
12515,"(40.731393662, -74.001184922)",5.44407010992562
12516,"(40.756497135, -73.997759942)",5.445216524766357
12517,"(40.733821161, -73.980711565)",5.445216524766357
12518,"(40.796841984, -73.933329479)",5.446361955982057
12519,"(40.729437302, -73.978003192)",5.446361955982057
12520,"(40.824164003, -73.951978648)",5.447506405259174
12521,"(40.752288999, -73.989693336)",5.448649874279832
12522,"(40.823611342, -73.949695534)",5.448649874279832
12523,"(40.755223547, -73.996673543)",5.4497923647218345
12524,"(40.73727567, -73.998763743)",5.450933878258678
12525,"(40.821714877, -73.95679661)",5.450933878258678
12526,"(40.793510977, -73.940335551)",5.454352574109013
12527,"(40.728432076, -73.999680336)",5.454352574109013
12528,"(40.71630999200005, -73.98316601399995)",5.454352574109013
12529,"(40.75473732, -73.989757926)",5.456626850638599
12530,"(40.767250236, -73.98620367)",5.457762537648816
12531,"(40.800097906, -73.951096651)",5.457762537648816
12532,"(40.792695292, -73.939379242)",5.457762537648816
12533,"(40.796610434, -73.97038201)",5.458897259349093
12534,"(40.734982048, -73.979866877)",5.461163813374013
12535,"(40.749157106, -73.988271828)",5.461163813374013
12536,"(40.826423092, -73.940595106)",5.461163813374013
12537,"(40.755917883, -73.994468117)",5.462295648965337
12538,"(40.715924005, -73.993111476)",5.4634265257801005
12539,"(40.733619664, -73.99955763)",5.4634265257801005
12540,"(40.824712224, -73.94427127)",5.4634265257801005
12541,"(40.727728274, -73.983758442)",5.464556445441291
12542,"(40.82893365, -73.950396131)",5.464556445441291
12543,"(40.742249162, -73.998857478)",5.465685409567769
12544,"(40.802569927, -73.942993096)",5.465685409567769
